step,loss
18139,0.014908
18140,0.015818
18141,0.016028
18142,0.014975
18143,0.013827
18144,0.014881
18145,0.016394
18146,0.012616
18147,0.014914
18148,0.014514
18149,0.013849
18150,0.015580
18151,0.014374
18152,0.015946
18153,0.017890
18154,0.015829
18155,0.016355
18156,0.015330
18157,0.015092
18158,0.014281
18159,0.014216
18160,0.014901
18161,0.015023
18162,0.014903
18163,0.016348
18164,0.015552
18165,0.015308
18166,0.012816
18167,0.017033
18168,0.014933
18169,0.013681
18170,0.015523
18171,0.014497
18172,0.015202
18173,0.014554
18174,0.013910
18175,0.014816
18176,0.016518
18177,0.015304
18178,0.017118
18179,0.013748
18180,0.015524
18181,0.014662
18182,0.015260
18183,0.014095
18184,0.014670
18185,0.015655
18186,0.015838
18187,0.014774
18188,0.014531
18189,0.014510
18190,0.016535
18191,0.016556
18192,0.017600
18193,0.015068
18194,0.017370
18195,0.015447
18196,0.015219
18197,0.015859
18198,0.013291
18199,0.015241
18200,0.013705
18201,0.015286
18202,0.015793
18203,0.015148
18204,0.018091
18205,0.015754
18206,0.013907
18207,0.014913
18208,0.017554
18209,0.013547
18210,0.013711
18211,0.011740
18212,0.014589
18213,0.015477
18214,0.015071
18215,0.015409
18216,0.014788
18217,0.014030
18218,0.013694
18219,0.015920
18220,0.016143
18221,0.015054
18222,0.013053
18223,0.014736
18224,0.014733
18225,0.015768
18226,0.015826
18227,0.014559
18228,0.013377
18229,0.015453
18230,0.014536
18231,0.014831
18232,0.013897
18233,0.014266
18234,0.013272
18235,0.014974
18236,0.014575
18237,0.016427
18238,0.014687
18239,0.014523
18240,0.013876
18241,0.014740
18242,0.014868
18243,0.015346
18244,0.014934
18245,0.015383
18246,0.015904
18247,0.014258
18248,0.013860
18249,0.014714
18250,0.014917
18251,0.015496
18252,0.013088
18253,0.016863
18254,0.013532
18255,0.013869
18256,0.012844
18257,0.016257
18258,0.014495
18259,0.015719
18260,0.015474
18261,0.015127
18262,0.015352
18263,0.015267
18264,0.015973
18265,0.013435
18266,0.013976
18267,0.014351
18268,0.014461
18269,0.015632
18270,0.016531
18271,0.013979
18272,0.013699
18273,0.015031
18274,0.014795
18275,0.015833
18276,0.015320
18277,0.014630
18278,0.016987
18279,0.013477
18280,0.014370
18281,0.015819
18282,0.014632
18283,0.013473
18284,0.015068
18285,0.014558
18286,0.016455
18287,0.014694
18288,0.014529
18289,0.015855
18290,0.016503
18291,0.014575
18292,0.014916
18293,0.015986
18294,0.014810
18295,0.015525
18296,0.014124
18297,0.013265
18298,0.014776
18299,0.014661
18300,0.014875
18301,0.013904
18302,0.015665
18303,0.013150
18304,0.013949
18305,0.016256
18306,0.015891
18307,0.015833
18308,0.014847
18309,0.014164
18310,0.014896
18311,0.016333
18312,0.015086
18313,0.015748
18314,0.014872
18315,0.015859
18316,0.016231
18317,0.015146
18318,0.014168
18319,0.015689
18320,0.015927
18321,0.013058
18322,0.015425
18323,0.018288
18324,0.015481
18325,0.016433
18326,0.014890
18327,0.016095
18328,0.016767
18329,0.015067
18330,0.015857
18331,0.014373
18332,0.014949
18333,0.017093
18334,0.014074
18335,0.014427
18336,0.015910
18337,0.016846
18338,0.014404
18339,0.012406
18340,0.015748
18341,0.015090
18342,0.016011
18343,0.014586
18344,0.014729
18345,0.013724
18346,0.015319
18347,0.015980
18348,0.014319
18349,0.014866
18350,0.014659
18351,0.015883
18352,0.014764
18353,0.015575
18354,0.013272
18355,0.014215
18356,0.015900
18357,0.014132
18358,0.014146
18359,0.016147
18360,0.014498
18361,0.015888
18362,0.013440
18363,0.014903
18364,0.016264
18365,0.014490
18366,0.014910
18367,0.017204
18368,0.015161
18369,0.015510
18370,0.013219
18371,0.015360
18372,0.014611
18373,0.013800
18374,0.014861
18375,0.013486
18376,0.016087
18377,0.015617
18378,0.014121
18379,0.015299
18380,0.014336
18381,0.014791
18382,0.014030
18383,0.015706
18384,0.014165
18385,0.014036
18386,0.016332
18387,0.015619
18388,0.015565
18389,0.015090
18390,0.014624
18391,0.014523
18392,0.018546
18393,0.015658
18394,0.014890
18395,0.012996
18396,0.014252
18397,0.013822
18398,0.014379
18399,0.014510
18400,0.014983
18401,0.015630
18402,0.015552
18403,0.013801
18404,0.014392
18405,0.015098
18406,0.015063
18407,0.016003
18408,0.012644
18409,0.015371
18410,0.014896
18411,0.014853
18412,0.014919
18413,0.017298
18414,0.017241
18415,0.015150
18416,0.015871
18417,0.015201
18418,0.014991
18419,0.017073
18420,0.014262
18421,0.014083
18422,0.014580
18423,0.015819
18424,0.014563
18425,0.016069
18426,0.013776
18427,0.014425
18428,0.016907
18429,0.013243
18430,0.013149
18431,0.013947
18432,0.014073
18433,0.015743
18434,0.014123
18435,0.014069
18436,0.015444
18437,0.014634
18438,0.016584
18439,0.013058
18440,0.013654
18441,0.014701
18442,0.015708
18443,0.014360
18444,0.014915
18445,0.013658
18446,0.015439
18447,0.013387
18448,0.014271
18449,0.014458
18450,0.014557
18451,0.016091
18452,0.014574
18453,0.015450
18454,0.014675
18455,0.015716
18456,0.016262
18457,0.015207
18458,0.014211
18459,0.013125
18460,0.016370
18461,0.014954
18462,0.014434
18463,0.017923
18464,0.015818
18465,0.014522
18466,0.013953
18467,0.013882
18468,0.013763
18469,0.015872
18470,0.014744
18471,0.014187
18472,0.014633
18473,0.013141
18474,0.015771
18475,0.017704
18476,0.015734
18477,0.014885
18478,0.015293
18479,0.014455
18480,0.016707
18481,0.014677
18482,0.013950
18483,0.017235
18484,0.015089
18485,0.014540
18486,0.012956
18487,0.015817
18488,0.013983
18489,0.014885
18490,0.015458
18491,0.013312
18492,0.014941
18493,0.015198
18494,0.015213
18495,0.014935
18496,0.015416
18497,0.014226
18498,0.014286
18499,0.015771
18500,0.017187
18501,0.014786
18502,0.015408
18503,0.014846
18504,0.015523
18505,0.013850
18506,0.014028
18507,0.014291
18508,0.015432
18509,0.014217
18510,0.013781
18511,0.012177
18512,0.014070
18513,0.014189
18514,0.016189
18515,0.013036
18516,0.014355
18517,0.016909
18518,0.013364
18519,0.014380
18520,0.015570
18521,0.014593
18522,0.014475
18523,0.013314
18524,0.017216
18525,0.015908
18526,0.015192
18527,0.013681
18528,0.014977
18529,0.014040
18530,0.015864
18531,0.015240
18532,0.014794
18533,0.016405
18534,0.017802
18535,0.016340
18536,0.015733
18537,0.017020
18538,0.015462
18539,0.015091
18540,0.014357
18541,0.015426
18542,0.015907
18543,0.015268
18544,0.015834
18545,0.013765
18546,0.014550
18547,0.014346
18548,0.014766
18549,0.013942
18550,0.014521
18551,0.014200
18552,0.014781
18553,0.015510
18554,0.014080
18555,0.016627
18556,0.013608
18557,0.015618
18558,0.015147
18559,0.013720
18560,0.014167
18561,0.014432
18562,0.014582
18563,0.015029
18564,0.014806
18565,0.014643
18566,0.013936
18567,0.015853
18568,0.013349
18569,0.014935
18570,0.013602
18571,0.014306
18572,0.014489
18573,0.014646
18574,0.015555
18575,0.013687
18576,0.014121
18577,0.014406
18578,0.015430
18579,0.013945
18580,0.015397
18581,0.015871
18582,0.015300
18583,0.014586
18584,0.015473
18585,0.014587
18586,0.014452
18587,0.014267
18588,0.015196
18589,0.014833
18590,0.015234
18591,0.016411
18592,0.016318
18593,0.015540
18594,0.016591
18595,0.013532
18596,0.013740
18597,0.014208
18598,0.013555
18599,0.015486
18600,0.013871
18601,0.015448
18602,0.014949
18603,0.017384
18604,0.014885
18605,0.014879
18606,0.014217
18607,0.012437
18608,0.014202
18609,0.014026
18610,0.015723
18611,0.015251
18612,0.014123
18613,0.014476
18614,0.015157
18615,0.016302
18616,0.015730
18617,0.014190
18618,0.014835
18619,0.015408
18620,0.014021
18621,0.013738
18622,0.015001
18623,0.015067
18624,0.015459
18625,0.016233
18626,0.014738
18627,0.015740
18628,0.015247
18629,0.016809
18630,0.015323
18631,0.013304
18632,0.014911
18633,0.012434
18634,0.014946
18635,0.015518
18636,0.012794
18637,0.015307
18638,0.014881
18639,0.015783
18640,0.014869
18641,0.016620
18642,0.014559
18643,0.016093
18644,0.015317
18645,0.014731
18646,0.018492
18647,0.017671
18648,0.017543
18649,0.015732
18650,0.016208
18651,0.014492
18652,0.014411
18653,0.017813
18654,0.015029
18655,0.018309
18656,0.014628
18657,0.014803
18658,0.012842
18659,0.013867
18660,0.015839
18661,0.014951
18662,0.013301
18663,0.014467
18664,0.014577
18665,0.012845
18666,0.015309
18667,0.015770
18668,0.016135
18669,0.016303
18670,0.013139
18671,0.015270
18672,0.014837
18673,0.013677
18674,0.016320
18675,0.014579
18676,0.015808
18677,0.014897
18678,0.014169
18679,0.015010
18680,0.017932
18681,0.013995
18682,0.016403
18683,0.015006
18684,0.014602
18685,0.012974
18686,0.013949
18687,0.014480
18688,0.015786
18689,0.016697
18690,0.015757
18691,0.017606
18692,0.014622
18693,0.014068
18694,0.013998
18695,0.014316
18696,0.014261
18697,0.013581
18698,0.016143
18699,0.015045
18700,0.012851
18701,0.015125
18702,0.014603
18703,0.014288
18704,0.013683
18705,0.015106
18706,0.015133
18707,0.014009
18708,0.013011
18709,0.015065
18710,0.015196
18711,0.016354
18712,0.012693
18713,0.014194
18714,0.013225
18715,0.015731
18716,0.011555
18717,0.016500
18718,0.016242
18719,0.014949
18720,0.014478
18721,0.013837
18722,0.014266
18723,0.015117
18724,0.015045
18725,0.015406
18726,0.013087
18727,0.014240
18728,0.014807
18729,0.016750
18730,0.016747
18731,0.014180
18732,0.013856
18733,0.015159
18734,0.014521
18735,0.013557
18736,0.015311
18737,0.014526
18738,0.015267
18739,0.016591
18740,0.016334
18741,0.014706
18742,0.013271
18743,0.013549
18744,0.014656
18745,0.013868
18746,0.014448
18747,0.014608
18748,0.013318
18749,0.014219
18750,0.015553
18751,0.014412
18752,0.014291
18753,0.013779
18754,0.014475
18755,0.014789
18756,0.016694
18757,0.014038
18758,0.014325
18759,0.014551
18760,0.016318
18761,0.014710
18762,0.014877
18763,0.014808
18764,0.014358
18765,0.014057
18766,0.014373
18767,0.013035
18768,0.015576
18769,0.014316
18770,0.013686
18771,0.015648
18772,0.015035
18773,0.014405
18774,0.015720
18775,0.013007
18776,0.014633
18777,0.016284
18778,0.012924
18779,0.014641
18780,0.014702
18781,0.015201
18782,0.014082
18783,0.015529
18784,0.013092
18785,0.016455
18786,0.013585
18787,0.013144
18788,0.013545
18789,0.016131
18790,0.014504
18791,0.015515
18792,0.015414
18793,0.014767
18794,0.014592
18795,0.014888
18796,0.015270
18797,0.014887
18798,0.014758
18799,0.014520
18800,0.013212
18801,0.015366
18802,0.015284
18803,0.015732
18804,0.015730
18805,0.014892
18806,0.014335
18807,0.015763
18808,0.014015
18809,0.016240
18810,0.015504
18811,0.016488
18812,0.014560
18813,0.014034
18814,0.015048
18815,0.015233
18816,0.014652
18817,0.015388
18818,0.013061
18819,0.014387
18820,0.015953
18821,0.015630
18822,0.014230
18823,0.013762
18824,0.014927
18825,0.013525
18826,0.015476
18827,0.014437
18828,0.015658
18829,0.015191
18830,0.014596
18831,0.013477
18832,0.014997
18833,0.016683
18834,0.013717
18835,0.017736
18836,0.014061
18837,0.015121
18838,0.014906
18839,0.015217
18840,0.014718
18841,0.014958
18842,0.014470
18843,0.016037
18844,0.014912
18845,0.014858
18846,0.015948
18847,0.015043
18848,0.014662
18849,0.014412
18850,0.015118
18851,0.014406
18852,0.014552
18853,0.013096
18854,0.013821
18855,0.013583
18856,0.013871
18857,0.014089
18858,0.014279
18859,0.013176
18860,0.014333
18861,0.013813
18862,0.014853
18863,0.012655
18864,0.014675
18865,0.014823
18866,0.017151
18867,0.013414
18868,0.015844
18869,0.014294
18870,0.012121
18871,0.013650
18872,0.014755
18873,0.015631
18874,0.013177
18875,0.014724
18876,0.012318
18877,0.015949
18878,0.016054
18879,0.015389
18880,0.014853
18881,0.015284
18882,0.013917
18883,0.014910
18884,0.014774
18885,0.014397
18886,0.014988
18887,0.015876
18888,0.014326
18889,0.014738
18890,0.015342
18891,0.015156
18892,0.013044
18893,0.015844
18894,0.014990
18895,0.014188
18896,0.013351
18897,0.015688
18898,0.014484
18899,0.017495
18900,0.013964
18901,0.015633
18902,0.018174
18903,0.014712
18904,0.015193
18905,0.013760
18906,0.015412
18907,0.013164
18908,0.013540
18909,0.014245
18910,0.013228
18911,0.014528
18912,0.015508
18913,0.015051
18914,0.013398
18915,0.013683
18916,0.016238
18917,0.016157
18918,0.013524
18919,0.014531
18920,0.013667
18921,0.014154
18922,0.014015
18923,0.013786
18924,0.017284
18925,0.015166
18926,0.014138
18927,0.015311
18928,0.015105
18929,0.013386
18930,0.016185
18931,0.014153
18932,0.014828
18933,0.015084
18934,0.016653
18935,0.015084
18936,0.014927
18937,0.014548
18938,0.013669
18939,0.014500
18940,0.012962
18941,0.015798
18942,0.013499
18943,0.014250
18944,0.014909
18945,0.014892
18946,0.014611
18947,0.016632
18948,0.014670
18949,0.012689
18950,0.014892
18951,0.012991
18952,0.014030
18953,0.013378
18954,0.017354
18955,0.015755
18956,0.013928
18957,0.015508
18958,0.014634
18959,0.014275
18960,0.013112
18961,0.013645
18962,0.014461
18963,0.014070
18964,0.011749
18965,0.014590
18966,0.015441
18967,0.015103
18968,0.014130
18969,0.014321
18970,0.013947
18971,0.015426
18972,0.014064
18973,0.013618
18974,0.014850
18975,0.013813
18976,0.014073
18977,0.014991
18978,0.012652
18979,0.014330
18980,0.015214
18981,0.014419
18982,0.015238
18983,0.014747
18984,0.013571
18985,0.012947
18986,0.015263
18987,0.014050
18988,0.014638
18989,0.017581
18990,0.014200
18991,0.013576
18992,0.014199
18993,0.013967
18994,0.015081
18995,0.014223
18996,0.013306
18997,0.016098
18998,0.015352
18999,0.015055
19000,0.016140
19001,0.015168
19002,0.012835
19003,0.015115
19004,0.013235
19005,0.014185
19006,0.014159
19007,0.016435
19008,0.014405
19009,0.014157
19010,0.016769
19011,0.015685
19012,0.013520
19013,0.014317
19014,0.013557
19015,0.015397
19016,0.015019
19017,0.015392
19018,0.013875
19019,0.014101
19020,0.013181
19021,0.016809
19022,0.017819
19023,0.014288
19024,0.016208
19025,0.014179
19026,0.014257
19027,0.014648
19028,0.015269
19029,0.016233
19030,0.014851
19031,0.014144
19032,0.013739
19033,0.014870
19034,0.017118
19035,0.013335
19036,0.015094
19037,0.015165
19038,0.014407
19039,0.015643
19040,0.014245
19041,0.015401
19042,0.016350
19043,0.015838
19044,0.013130
19045,0.013503
19046,0.013257
19047,0.015401
19048,0.017227
19049,0.014939
19050,0.014884
19051,0.014751
19052,0.018356
19053,0.014334
19054,0.015337
19055,0.016734
19056,0.014028
19057,0.012964
19058,0.014500
19059,0.014563
19060,0.014719
19061,0.014694
19062,0.014570
19063,0.013947
19064,0.014036
19065,0.014511
19066,0.015132
19067,0.012589
19068,0.015498
19069,0.014681
19070,0.014489
19071,0.012661
19072,0.014625
19073,0.014619
19074,0.014145
19075,0.016580
19076,0.014076
19077,0.012190
19078,0.017668
19079,0.015996
19080,0.014198
19081,0.013411
19082,0.015099
19083,0.013177
19084,0.014966
19085,0.015313
19086,0.012348
19087,0.014250
19088,0.013918
19089,0.015555
19090,0.013850
19091,0.014201
19092,0.013819
19093,0.014265
19094,0.013463
19095,0.014870
19096,0.015486
19097,0.014311
19098,0.012684
19099,0.014470
19100,0.014778
19101,0.015027
19102,0.013946
19103,0.014998
19104,0.013699
19105,0.013618
19106,0.014617
19107,0.013618
19108,0.014291
19109,0.014878
19110,0.017087
19111,0.012967
19112,0.014118
19113,0.013923
19114,0.015265
19115,0.014281
19116,0.015921
19117,0.012946
19118,0.013394
19119,0.014928
19120,0.015757
19121,0.013823
19122,0.014739
19123,0.013822
19124,0.014903
19125,0.013888
19126,0.015293
19127,0.014220
19128,0.014311
19129,0.014447
19130,0.014192
19131,0.014190
19132,0.013838
19133,0.015203
19134,0.015151
19135,0.014165
19136,0.015155
19137,0.013540
19138,0.015406
19139,0.016852
19140,0.014352
19141,0.018131
19142,0.016247
19143,0.013678
19144,0.013346
19145,0.016198
19146,0.014356
19147,0.015757
19148,0.015700
19149,0.014957
19150,0.014872
19151,0.015809
19152,0.015274
19153,0.013040
19154,0.013746
19155,0.015630
19156,0.015574
19157,0.013697
19158,0.015702
19159,0.015460
19160,0.015578
19161,0.014465
19162,0.015852
19163,0.013003
19164,0.015496
19165,0.012330
19166,0.013650
19167,0.014940
19168,0.013421
19169,0.013286
19170,0.015196
19171,0.014592
19172,0.014547
19173,0.015374
19174,0.014569
19175,0.014540
19176,0.015534
19177,0.013672
19178,0.013582
19179,0.013924
19180,0.013964
19181,0.014333
19182,0.014723
19183,0.013378
19184,0.015272
19185,0.017115
19186,0.016482
19187,0.014245
19188,0.014241
19189,0.014788
19190,0.014417
19191,0.014650
19192,0.014353
19193,0.015118
19194,0.013984
19195,0.014669
19196,0.013654
19197,0.013893
19198,0.014079
19199,0.014967
19200,0.015508
19201,0.015675
19202,0.014248
19203,0.013912
19204,0.012923
19205,0.015410
19206,0.014513
19207,0.014220
19208,0.016556
19209,0.015240
19210,0.013109
19211,0.014717
19212,0.013867
19213,0.014074
19214,0.013618
19215,0.014578
19216,0.014619
19217,0.013894
19218,0.015873
19219,0.012913
19220,0.014809
19221,0.011621
19222,0.015086
19223,0.014581
19224,0.014509
19225,0.014531
19226,0.015890
19227,0.015287
19228,0.014939
19229,0.015434
19230,0.013719
19231,0.014632
19232,0.014747
19233,0.014788
19234,0.014962
19235,0.015485
19236,0.014942
19237,0.014316
19238,0.014460
19239,0.013703
19240,0.015674
19241,0.014522
19242,0.014739
19243,0.014083
19244,0.013380
19245,0.013880
19246,0.014628
19247,0.016226
19248,0.016105
19249,0.015253
19250,0.014682
19251,0.014993
19252,0.015236
19253,0.013289
19254,0.014167
19255,0.014881
19256,0.015665
19257,0.014522
19258,0.013895
19259,0.014483
19260,0.014766
19261,0.013757
19262,0.013202
19263,0.015025
19264,0.014129
19265,0.013796
19266,0.016441
19267,0.014170
19268,0.013068
19269,0.012797
19270,0.015566
19271,0.014455
19272,0.012227
19273,0.014504
19274,0.015653
19275,0.015417
19276,0.014430
19277,0.013647
19278,0.014132
19279,0.016985
19280,0.015303
19281,0.014693
19282,0.015282
19283,0.014847
19284,0.015978
19285,0.014344
19286,0.015557
19287,0.012695
19288,0.014158
19289,0.014479
19290,0.015677
19291,0.013362
19292,0.016087
19293,0.014856
19294,0.014550
19295,0.014362
19296,0.014953
19297,0.015407
19298,0.015133
19299,0.013902
19300,0.015848
19301,0.014230
19302,0.013247
19303,0.013670
19304,0.015740
19305,0.012761
19306,0.013777
19307,0.012941
19308,0.014471
19309,0.013155
19310,0.014551
19311,0.014227
19312,0.014350
19313,0.015058
19314,0.015065
19315,0.014249
19316,0.013437
19317,0.015719
19318,0.013837
19319,0.018084
19320,0.015236
19321,0.014042
19322,0.014318
19323,0.013413
19324,0.016494
19325,0.014420
19326,0.015241
19327,0.014398
19328,0.013688
19329,0.014186
19330,0.014561
19331,0.013067
19332,0.015491
19333,0.014007
19334,0.014613
19335,0.013936
19336,0.013132
19337,0.013649
19338,0.014143
19339,0.015814
19340,0.014370
19341,0.015383
19342,0.013472
19343,0.013728
19344,0.013405
19345,0.013969
19346,0.014670
19347,0.016255
19348,0.013252
19349,0.015611
19350,0.012518
19351,0.013716
19352,0.014944
19353,0.016061
19354,0.015710
19355,0.015077
19356,0.015523
19357,0.013111
19358,0.013955
19359,0.013620
19360,0.015976
19361,0.014773
19362,0.016314
19363,0.015018
19364,0.014390
19365,0.015777
19366,0.014997
19367,0.014884
19368,0.015305
19369,0.015474
19370,0.015033
19371,0.014130
19372,0.014129
19373,0.014495
19374,0.014734
19375,0.015149
19376,0.014761
19377,0.017814
19378,0.014594
19379,0.012413
19380,0.014863
19381,0.016880
19382,0.015886
19383,0.014708
19384,0.013882
19385,0.013744
19386,0.014099
19387,0.013713
19388,0.012543
19389,0.014130
19390,0.016208
19391,0.013991
19392,0.013647
19393,0.013931
19394,0.014548
19395,0.014009
19396,0.014802
19397,0.015875
19398,0.014388
19399,0.014792
19400,0.013007
19401,0.014067
19402,0.012817
19403,0.014965
19404,0.013800
19405,0.012525
19406,0.015711
19407,0.015864
19408,0.016284
19409,0.014232
19410,0.014562
19411,0.014138
19412,0.015751
19413,0.016189
19414,0.013666
19415,0.014068
19416,0.015243
19417,0.014789
19418,0.015442
19419,0.015125
19420,0.014365
19421,0.013847
19422,0.013683
19423,0.017866
19424,0.014420
19425,0.015336
19426,0.014831
19427,0.014542
19428,0.014775
19429,0.014020
19430,0.015428
19431,0.014153
19432,0.014963
19433,0.013779
19434,0.014046
19435,0.013466
19436,0.017089
19437,0.015777
19438,0.016004
19439,0.015183
19440,0.014686
19441,0.013037
19442,0.015191
19443,0.012978
19444,0.013888
19445,0.014656
19446,0.015377
19447,0.014310
19448,0.015802
19449,0.013777
19450,0.015610
19451,0.013791
19452,0.014252
19453,0.015373
19454,0.014527
19455,0.014329
19456,0.013400
19457,0.013709
19458,0.013821
19459,0.015940
19460,0.012101
19461,0.013353
19462,0.014108
19463,0.015263
19464,0.013959
19465,0.015034
19466,0.017012
19467,0.015330
19468,0.014266
19469,0.013929
19470,0.015717
19471,0.012790
19472,0.014120
19473,0.014070
19474,0.013960
19475,0.014297
19476,0.016684
19477,0.012687
19478,0.015510
19479,0.013370
19480,0.014991
19481,0.013614
19482,0.016643
19483,0.016455
19484,0.013531
19485,0.015471
19486,0.015288
19487,0.014781
19488,0.014887
19489,0.014202
19490,0.013425
19491,0.015182
19492,0.014716
19493,0.014080
19494,0.012491
19495,0.013638
19496,0.013802
19497,0.014201
19498,0.016008
19499,0.013773
19500,0.015147
19501,0.013179
19502,0.015537
19503,0.015887
19504,0.013071
19505,0.016252
19506,0.013491
19507,0.015457
19508,0.014267
19509,0.014132
19510,0.014985
19511,0.012841
19512,0.014520
19513,0.012689
19514,0.013720
19515,0.013098
19516,0.012500
19517,0.016145
19518,0.014577
19519,0.014317
19520,0.015059
19521,0.014700
19522,0.015473
19523,0.015182
19524,0.015462
19525,0.013127
19526,0.013522
19527,0.014921
19528,0.014630
19529,0.014479
19530,0.013374
19531,0.012655
19532,0.016013
19533,0.015476
19534,0.015233
19535,0.013402
19536,0.013379
19537,0.014786
19538,0.013893
19539,0.014348
19540,0.015259
19541,0.014311
19542,0.013540
19543,0.014838
19544,0.013233
19545,0.015840
19546,0.014528
19547,0.012969
19548,0.014549
19549,0.013784
19550,0.014746
19551,0.013689
19552,0.018213
19553,0.014765
19554,0.015128
19555,0.014836
19556,0.014124
19557,0.013948
19558,0.015291
19559,0.016353
19560,0.013924
19561,0.013513
19562,0.015002
19563,0.013958
19564,0.013197
19565,0.014502
19566,0.014735
19567,0.013581
19568,0.014621
19569,0.014678
19570,0.014547
19571,0.014484
19572,0.014654
19573,0.014367
19574,0.014221
19575,0.013071
19576,0.015227
19577,0.012823
19578,0.015936
19579,0.012932
19580,0.015627
19581,0.015610
19582,0.014396
19583,0.014933
19584,0.015282
19585,0.013803
19586,0.012440
19587,0.014039
19588,0.014925
19589,0.015280
19590,0.014650
19591,0.015599
19592,0.014446
19593,0.014852
19594,0.013493
19595,0.014076
19596,0.013361
19597,0.014029
19598,0.013795
19599,0.014144
19600,0.014299
19601,0.015060
19602,0.014066
19603,0.013108
19604,0.014041
19605,0.014268
19606,0.016218
19607,0.014374
19608,0.015196
19609,0.016758
19610,0.016077
19611,0.013945
19612,0.015370
19613,0.014764
19614,0.013114
19615,0.015231
19616,0.014523
19617,0.014115
19618,0.013747
19619,0.013746
19620,0.014522
19621,0.014696
19622,0.014202
19623,0.015501
19624,0.014705
19625,0.013706
19626,0.014622
19627,0.014058
19628,0.016238
19629,0.014705
19630,0.015332
19631,0.015480
19632,0.013503
19633,0.013944
19634,0.014413
19635,0.013289
19636,0.014965
19637,0.014097
19638,0.014851
19639,0.014064
19640,0.013793
19641,0.013748
19642,0.013743
19643,0.014106
19644,0.012882
19645,0.015626
19646,0.012448
19647,0.013404
19648,0.014224
19649,0.013195
19650,0.014797
19651,0.014477
19652,0.012667
19653,0.012780
19654,0.012456
19655,0.016429
19656,0.013372
19657,0.014668
19658,0.013584
19659,0.014037
19660,0.014320
19661,0.016539
19662,0.014462
19663,0.014742
19664,0.015059
19665,0.014874
19666,0.014733
19667,0.014188
19668,0.014546
19669,0.014998
19670,0.016018
19671,0.011695
19672,0.015841
19673,0.014123
19674,0.013298
19675,0.015617
19676,0.015740
19677,0.012981
19678,0.014974
19679,0.012362
19680,0.014020
19681,0.013409
19682,0.014478
19683,0.013358
19684,0.015166
19685,0.014747
19686,0.013892
19687,0.013527
19688,0.014904
19689,0.014964
19690,0.015852
19691,0.015513
19692,0.015113
19693,0.014158
19694,0.013836
19695,0.014484
19696,0.012928
19697,0.016113
19698,0.015824
19699,0.016056
19700,0.013932
19701,0.014265
19702,0.014668
19703,0.013729
19704,0.015094
19705,0.012915
19706,0.014569
19707,0.013501
19708,0.013777
19709,0.014730
19710,0.014642
19711,0.012498
19712,0.014183
19713,0.015703
19714,0.015964
19715,0.014363
19716,0.012835
19717,0.014051
19718,0.013055
19719,0.013996
19720,0.014959
19721,0.015361
19722,0.015560
19723,0.013429
19724,0.014053
19725,0.014893
19726,0.014271
19727,0.013148
19728,0.014293
19729,0.014315
19730,0.013852
19731,0.013816
19732,0.014078
19733,0.014579
19734,0.012691
19735,0.014752
19736,0.014565
19737,0.015623
19738,0.015691
19739,0.013494
19740,0.015008
19741,0.014184
19742,0.013920
19743,0.014833
19744,0.015855
19745,0.014591
19746,0.014053
19747,0.013167
19748,0.015250
19749,0.014881
19750,0.013725
19751,0.014455
19752,0.014752
19753,0.016002
19754,0.014204
19755,0.014136
19756,0.015065
19757,0.014238
19758,0.013827
19759,0.017275
19760,0.014417
19761,0.014704
19762,0.013769
19763,0.013263
19764,0.015302
19765,0.013854
19766,0.012834
19767,0.012887
19768,0.014017
19769,0.014987
19770,0.013851
19771,0.017816
19772,0.014863
19773,0.013799
19774,0.014101
19775,0.013917
19776,0.014855
19777,0.013843
19778,0.015041
19779,0.015850
19780,0.015321
19781,0.013848
19782,0.015765
19783,0.015245
19784,0.015281
19785,0.015717
19786,0.014233
19787,0.014245
19788,0.014679
19789,0.014970
19790,0.016686
19791,0.015416
19792,0.017586
19793,0.016051
19794,0.014061
19795,0.014596
19796,0.015520
19797,0.014417
19798,0.014283
19799,0.015214
19800,0.015322
19801,0.015455
19802,0.012521
19803,0.015769
19804,0.014698
19805,0.013003
19806,0.015031
19807,0.014193
19808,0.014648
19809,0.014527
19810,0.014447
19811,0.014321
19812,0.016018
19813,0.015183
19814,0.015430
19815,0.015539
19816,0.016086
19817,0.013770
19818,0.014980
19819,0.013420
19820,0.014835
19821,0.015467
19822,0.013491
19823,0.013291
19824,0.012947
19825,0.013544
19826,0.014494
19827,0.014438
19828,0.013158
19829,0.014368
19830,0.014563
19831,0.013644
19832,0.013196
19833,0.014506
19834,0.017997
19835,0.014407
19836,0.013278
19837,0.016443
19838,0.014270
19839,0.015046
19840,0.013611
19841,0.013216
19842,0.013367
19843,0.016405
19844,0.013856
19845,0.017246
19846,0.012430
19847,0.014817
19848,0.012241
19849,0.014584
19850,0.014867
19851,0.013380
19852,0.012300
19853,0.014572
19854,0.014303
19855,0.016100
19856,0.016526
19857,0.015746
19858,0.014736
19859,0.012173
19860,0.013208
19861,0.015528
19862,0.016397
19863,0.015679
19864,0.015550
19865,0.015028
19866,0.015173
19867,0.012969
19868,0.013902
19869,0.013221
19870,0.015461
19871,0.015132
19872,0.013968
19873,0.014207
19874,0.014613
19875,0.013526
19876,0.016166
19877,0.013853
19878,0.015625
19879,0.016360
19880,0.015268
19881,0.013859
19882,0.014772
19883,0.015193
19884,0.014411
19885,0.014205
19886,0.014375
19887,0.013084
