step,loss
191,0.273679
192,0.277468
193,0.289179
194,0.288907
195,0.305642
196,0.294551
197,0.305338
198,0.286385
199,0.280271
200,0.287261
201,0.283868
202,0.267220
203,0.275297
204,0.277687
205,0.281317
206,0.277277
207,0.270323
208,0.297186
209,0.285908
210,0.288056
211,0.283508
212,0.285730
213,0.272848
214,0.279821
215,0.293329
216,0.276668
217,0.282072
218,0.281231
219,0.270064
220,0.284835
221,0.273813
222,0.295138
223,0.274148
224,0.265286
225,0.285145
226,0.268236
227,0.299040
228,0.275393
229,0.297164
230,0.293389
231,0.280128
232,0.278415
233,0.282732
234,0.290794
235,0.267392
236,0.276584
237,0.277673
238,0.265967
239,0.276396
240,0.282917
241,0.295482
242,0.257685
243,0.282323
244,0.282876
245,0.256374
246,0.263369
247,0.264136
248,0.279076
249,0.280196
250,0.272525
251,0.268383
252,0.293256
253,0.282839
254,0.280484
255,0.284505
256,0.280837
257,0.269504
258,0.295336
259,0.287261
260,0.283373
261,0.268732
262,0.266766
263,0.293631
264,0.276063
265,0.287355
266,0.279067
267,0.262356
268,0.259664
269,0.277183
270,0.272940
271,0.286171
272,0.258998
273,0.267232
274,0.269655
275,0.269925
276,0.270514
277,0.274865
278,0.260610
279,0.250964
280,0.264399
281,0.277765
282,0.264026
283,0.289501
284,0.289222
285,0.263210
286,0.246551
287,0.256273
288,0.270717
289,0.284447
290,0.280617
291,0.280237
292,0.248328
293,0.256703
294,0.285287
295,0.271646
296,0.252330
297,0.248979
298,0.276748
299,0.255145
300,0.271547
301,0.266989
302,0.269538
303,0.250556
304,0.258062
305,0.268278
306,0.273344
307,0.261838
308,0.274376
309,0.239132
310,0.264694
311,0.262828
312,0.265831
313,0.275158
314,0.274740
315,0.271894
316,0.275620
317,0.262873
318,0.260720
319,0.285889
320,0.277550
321,0.281094
322,0.252316
323,0.263800
324,0.272801
325,0.262710
326,0.269594
327,0.257244
328,0.245834
329,0.258631
330,0.249086
331,0.260830
332,0.266883
333,0.264485
334,0.257811
335,0.260770
336,0.264651
337,0.255213
338,0.240956
339,0.248863
340,0.251736
341,0.282983
342,0.269609
343,0.243605
344,0.279432
345,0.263666
346,0.287865
347,0.269506
348,0.263627
349,0.264035
350,0.272780
351,0.253780
352,0.257213
353,0.268064
354,0.260389
355,0.274999
356,0.250052
357,0.242992
358,0.263309
359,0.261548
360,0.264023
361,0.260124
362,0.273940
363,0.258988
364,0.254928
365,0.256508
366,0.271426
367,0.257225
368,0.247109
369,0.256341
370,0.256750
371,0.264733
372,0.262501
373,0.242434
374,0.248912
375,0.260085
376,0.257774
377,0.258318
378,0.240430
379,0.254862
380,0.264656
381,0.246567
382,0.263695
383,0.245903
384,0.259133
385,0.260951
386,0.252239
387,0.254621
388,0.245942
389,0.261770
390,0.240016
391,0.249523
392,0.242495
393,0.249974
394,0.239084
395,0.265241
396,0.244445
397,0.257624
398,0.281255
399,0.262774
400,0.254910
401,0.259686
402,0.251440
403,0.256810
404,0.265895
405,0.242955
406,0.240726
407,0.259849
408,0.259551
409,0.241017
410,0.217905
411,0.246797
412,0.254425
413,0.255356
414,0.250988
415,0.253815
416,0.232726
417,0.243540
418,0.249327
419,0.249416
420,0.245490
421,0.258400
422,0.269218
423,0.231902
424,0.270597
425,0.245455
426,0.234391
427,0.243967
428,0.251055
429,0.250180
430,0.255082
431,0.240024
432,0.251535
433,0.254108
434,0.247029
435,0.246620
436,0.252455
437,0.240134
438,0.229414
439,0.258865
440,0.252635
441,0.258265
442,0.260918
443,0.238642
444,0.239277
445,0.260394
446,0.262371
447,0.231084
448,0.241013
449,0.246645
450,0.242633
451,0.271238
452,0.243907
453,0.238591
454,0.246046
455,0.237195
456,0.243907
457,0.250130
458,0.250884
459,0.244237
460,0.221662
461,0.245270
462,0.238159
463,0.234097
464,0.227372
465,0.220170
466,0.228081
467,0.252015
468,0.215370
469,0.232431
470,0.233571
471,0.226270
472,0.239478
473,0.236588
474,0.242644
475,0.225508
476,0.222940
477,0.248255
478,0.226221
479,0.231726
480,0.236290
481,0.241824
482,0.249365
483,0.242416
484,0.220766
485,0.223686
486,0.234852
487,0.245419
488,0.217680
489,0.257876
490,0.242219
491,0.230977
492,0.231183
493,0.240355
494,0.219363
495,0.226468
496,0.229510
497,0.233149
498,0.236285
499,0.231241
500,0.247790
501,0.222208
502,0.247947
503,0.229434
504,0.231835
505,0.243122
506,0.236379
507,0.232645
508,0.246828
509,0.212128
510,0.241201
511,0.259280
512,0.210836
513,0.226004
514,0.229552
515,0.225384
516,0.222638
517,0.221349
518,0.240606
519,0.224370
520,0.229837
521,0.234653
522,0.221839
523,0.240928
524,0.240996
525,0.212283
526,0.245778
527,0.224285
528,0.243475
529,0.203203
530,0.234864
531,0.240511
532,0.244294
533,0.228300
534,0.223962
535,0.231002
536,0.217223
537,0.220704
538,0.218166
539,0.236287
540,0.221564
541,0.220646
542,0.233088
543,0.233887
544,0.224534
545,0.228849
546,0.214270
547,0.236440
548,0.236270
549,0.230391
550,0.219486
551,0.232065
552,0.212669
553,0.224824
554,0.228314
555,0.216153
556,0.228248
557,0.238670
558,0.234863
559,0.230611
560,0.216305
561,0.209989
562,0.209723
563,0.202024
564,0.218703
565,0.220324
566,0.224215
567,0.224629
568,0.224604
569,0.226042
570,0.221186
571,0.218020
572,0.221700
573,0.198712
574,0.214434
575,0.208300
576,0.218363
577,0.215338
578,0.222570
579,0.232192
580,0.214034
581,0.221367
582,0.220196
583,0.242936
584,0.222589
585,0.229770
586,0.218342
587,0.237450
588,0.215445
589,0.230781
590,0.234637
591,0.225840
592,0.224511
593,0.229495
594,0.209612
595,0.231943
596,0.243720
597,0.216762
598,0.212290
599,0.220009
600,0.209390
601,0.220484
602,0.202837
603,0.228714
604,0.205605
605,0.209580
606,0.218119
607,0.210497
608,0.212384
609,0.210140
610,0.207232
611,0.214076
612,0.207357
613,0.215135
614,0.210040
615,0.209912
616,0.195202
617,0.219411
618,0.202567
619,0.230754
620,0.217897
621,0.192830
622,0.220078
623,0.217827
624,0.218609
625,0.223039
626,0.211595
627,0.219470
628,0.230165
629,0.207898
630,0.197191
631,0.204283
632,0.204161
633,0.206346
634,0.208555
635,0.215095
636,0.209849
637,0.219953
638,0.212561
639,0.201106
640,0.209269
641,0.203002
642,0.222827
643,0.193872
644,0.209522
645,0.185441
646,0.213082
647,0.214780
648,0.194685
649,0.201224
650,0.200901
651,0.199790
652,0.211524
653,0.193825
654,0.212391
655,0.202236
656,0.219060
657,0.220065
658,0.202033
659,0.200310
660,0.206620
661,0.195513
662,0.200219
663,0.224622
664,0.203858
665,0.195870
666,0.199253
667,0.198152
668,0.197818
669,0.191352
670,0.201340
671,0.197682
672,0.184821
673,0.195780
674,0.194243
675,0.182597
676,0.213169
677,0.190841
678,0.180976
679,0.216656
680,0.188377
681,0.188026
682,0.200366
683,0.196442
684,0.186824
685,0.200548
686,0.200809
687,0.200946
688,0.179767
689,0.200010
690,0.189717
691,0.192362
692,0.197903
693,0.201442
694,0.184128
695,0.186611
696,0.186857
697,0.198708
698,0.202507
699,0.198110
700,0.194387
701,0.192532
702,0.189484
703,0.178294
704,0.190351
705,0.194697
706,0.195724
707,0.197933
708,0.204496
709,0.186682
710,0.197644
711,0.190130
712,0.188722
713,0.173020
714,0.196855
715,0.195214
716,0.181439
717,0.176854
718,0.201436
719,0.203232
720,0.192386
721,0.182075
722,0.176179
723,0.183304
724,0.192356
725,0.186751
726,0.191126
727,0.168553
728,0.178489
729,0.182180
730,0.181118
731,0.184054
732,0.180743
733,0.180412
734,0.178556
735,0.172459
736,0.205906
737,0.181692
738,0.167198
739,0.192054
740,0.181670
741,0.180748
742,0.190762
743,0.165923
744,0.178953
745,0.173971
746,0.177647
747,0.183329
748,0.158720
749,0.174323
750,0.166976
751,0.182531
752,0.198576
753,0.176409
754,0.164043
755,0.186433
756,0.172264
757,0.186436
758,0.168242
759,0.171115
760,0.180110
761,0.182588
762,0.172523
763,0.162796
764,0.173515
765,0.192437
766,0.177033
767,0.168412
768,0.192869
769,0.178767
770,0.182006
771,0.162794
772,0.187253
773,0.173685
774,0.173440
775,0.158611
776,0.163113
777,0.179931
778,0.172914
779,0.158092
780,0.174188
781,0.170188
782,0.167738
783,0.170710
784,0.166158
785,0.175161
786,0.169953
787,0.168128
788,0.176649
789,0.173275
790,0.164776
791,0.163849
792,0.179592
793,0.144942
794,0.173148
795,0.154539
796,0.170152
797,0.163975
798,0.155080
799,0.172214
800,0.170560
801,0.172422
802,0.167775
803,0.159279
804,0.175083
805,0.175131
806,0.156555
807,0.165633
808,0.152529
809,0.165622
810,0.167005
811,0.163068
812,0.161219
813,0.163470
814,0.168945
815,0.146862
816,0.162290
817,0.160713
818,0.165801
819,0.160730
820,0.161804
821,0.161279
822,0.149953
823,0.165246
824,0.147179
825,0.144397
826,0.151722
827,0.149802
828,0.151425
829,0.164559
830,0.147290
831,0.161580
832,0.146730
833,0.152993
834,0.164613
835,0.149168
836,0.155537
837,0.152204
838,0.149743
839,0.147800
840,0.156149
841,0.152628
842,0.135977
843,0.155430
844,0.149475
845,0.143070
846,0.151987
847,0.153239
848,0.154672
849,0.164476
850,0.143174
851,0.152221
852,0.162625
853,0.150215
854,0.150464
855,0.147669
856,0.149029
857,0.137246
858,0.153804
859,0.147828
860,0.146589
861,0.151155
862,0.150330
863,0.160090
864,0.139016
865,0.138960
866,0.144367
867,0.140960
868,0.144753
869,0.142778
870,0.143686
871,0.145233
872,0.152107
873,0.134217
874,0.142292
875,0.139166
876,0.147134
877,0.139330
878,0.149547
879,0.140594
880,0.142990
881,0.149706
882,0.133852
883,0.141819
884,0.149013
885,0.137934
886,0.130756
887,0.130813
888,0.136486
889,0.150402
890,0.130525
891,0.133185
892,0.131697
893,0.140017
894,0.137174
895,0.128196
896,0.141862
897,0.136870
898,0.129909
899,0.144385
900,0.131526
901,0.142063
902,0.139620
903,0.132367
904,0.132048
905,0.138902
906,0.134845
907,0.136367
908,0.125548
909,0.134696
910,0.130558
911,0.129642
912,0.130248
913,0.130143
914,0.137294
915,0.137195
916,0.129561
917,0.125134
918,0.135740
919,0.128595
920,0.124703
921,0.128633
922,0.129404
923,0.130075
924,0.132984
925,0.118407
926,0.123594
927,0.135364
928,0.127576
929,0.134496
930,0.136852
931,0.124092
932,0.109707
933,0.125493
934,0.128668
935,0.122510
936,0.136374
937,0.139344
938,0.135683
939,0.132092
940,0.129911
941,0.132252
942,0.117788
943,0.125895
944,0.124537
945,0.120331
946,0.126390
947,0.134293
948,0.127403
949,0.115920
950,0.116962
951,0.119142
952,0.129105
953,0.127902
954,0.113777
955,0.125335
956,0.131605
957,0.115298
958,0.117916
959,0.112484
960,0.128189
961,0.123083
962,0.112421
963,0.121961
964,0.122000
965,0.119431
966,0.122069
967,0.130541
968,0.116277
969,0.113473
970,0.119193
971,0.116515
972,0.125385
973,0.120136
974,0.113907
975,0.123084
976,0.117079
977,0.118457
978,0.119891
979,0.117227
980,0.112817
981,0.126267
982,0.124476
983,0.114611
984,0.116842
985,0.120597
986,0.125502
987,0.106474
988,0.116568
989,0.111294
990,0.107345
991,0.114270
992,0.114504
993,0.119940
994,0.113311
995,0.124969
996,0.127745
997,0.121620
998,0.114475
999,0.115705
1000,0.115396
1001,0.113942
1002,0.121414
1003,0.105895
1004,0.121118
1005,0.122408
1006,0.111412
1007,0.107107
1008,0.117842
1009,0.108206
1010,0.106653
1011,0.119862
1012,0.122296
1013,0.116978
1014,0.110091
1015,0.112169
1016,0.113281
1017,0.108318
1018,0.106724
1019,0.113800
1020,0.109005
1021,0.106794
1022,0.119922
1023,0.115103
1024,0.106166
1025,0.107285
1026,0.112563
1027,0.107953
1028,0.121062
1029,0.100493
1030,0.102030
1031,0.109259
1032,0.105296
1033,0.107536
1034,0.104034
1035,0.108846
1036,0.109854
1037,0.108175
1038,0.102803
1039,0.104163
1040,0.104550
1041,0.102678
1042,0.103004
1043,0.098944
1044,0.109620
1045,0.107601
1046,0.110540
1047,0.107965
1048,0.092476
1049,0.103901
1050,0.113938
1051,0.104645
1052,0.103536
1053,0.110316
1054,0.096182
1055,0.113657
1056,0.107766
1057,0.111379
1058,0.107345
1059,0.111949
1060,0.109328
1061,0.110473
1062,0.108788
1063,0.103513
1064,0.120913
1065,0.098425
1066,0.100049
1067,0.103051
1068,0.106191
1069,0.110181
1070,0.102693
1071,0.104180
1072,0.103487
1073,0.100034
1074,0.102763
1075,0.101534
1076,0.110283
1077,0.105317
1078,0.104307
1079,0.103444
1080,0.104305
1081,0.100410
1082,0.105757
1083,0.100741
1084,0.094724
1085,0.100617
1086,0.101136
1087,0.099084
1088,0.101740
1089,0.099919
1090,0.104188
1091,0.103331
1092,0.101703
1093,0.096567
1094,0.103133
1095,0.099992
1096,0.105679
1097,0.099893
1098,0.097548
1099,0.101089
1100,0.107432
1101,0.093872
1102,0.098694
1103,0.100893
1104,0.091786
1105,0.106419
1106,0.096694
1107,0.100607
1108,0.096154
1109,0.104561
1110,0.094897
1111,0.098532
1112,0.099981
1113,0.094548
1114,0.112500
1115,0.098994
1116,0.098408
1117,0.100215
1118,0.098610
1119,0.097706
1120,0.100274
1121,0.097193
1122,0.095555
1123,0.094188
1124,0.098327
1125,0.091554
1126,0.096680
1127,0.093165
1128,0.091420
1129,0.093997
1130,0.100388
1131,0.087904
1132,0.095723
1133,0.092538
1134,0.095394
1135,0.098159
1136,0.094933
1137,0.092175
1138,0.094423
1139,0.086664
1140,0.095652
1141,0.101675
1142,0.084728
1143,0.088359
1144,0.096068
1145,0.094545
1146,0.090287
1147,0.087897
1148,0.096084
1149,0.087187
1150,0.092598
1151,0.094508
1152,0.102523
1153,0.095945
1154,0.094454
1155,0.103347
1156,0.096145
1157,0.091108
1158,0.087856
1159,0.091518
1160,0.089894
1161,0.088294
1162,0.088574
1163,0.097649
1164,0.106987
1165,0.095224
1166,0.086980
1167,0.086807
1168,0.089218
1169,0.090779
1170,0.097769
1171,0.088356
1172,0.089310
1173,0.091444
1174,0.089137
1175,0.103322
1176,0.087734
1177,0.091490
1178,0.089182
1179,0.080864
1180,0.081616
1181,0.089233
1182,0.088063
1183,0.094052
1184,0.091083
1185,0.087282
1186,0.092772
1187,0.092825
1188,0.087614
1189,0.089043
1190,0.089939
1191,0.087217
1192,0.087837
1193,0.088754
1194,0.087359
1195,0.084256
1196,0.091814
1197,0.089657
1198,0.092175
1199,0.090033
1200,0.086301
1201,0.081910
1202,0.084378
1203,0.093742
1204,0.091899
1205,0.079743
1206,0.086441
1207,0.084834
1208,0.090969
1209,0.086702
1210,0.094338
1211,0.084857
1212,0.081797
1213,0.087018
1214,0.084683
1215,0.089769
1216,0.084313
1217,0.091181
1218,0.079916
1219,0.094159
1220,0.088344
1221,0.079517
1222,0.087002
1223,0.087786
1224,0.082768
1225,0.089325
1226,0.085176
1227,0.092738
1228,0.086631
1229,0.081632
1230,0.090469
1231,0.081982
1232,0.083871
1233,0.082534
1234,0.083767
1235,0.093374
1236,0.087138
1237,0.083751
1238,0.086745
1239,0.084911
1240,0.091589
1241,0.088639
1242,0.085381
1243,0.084124
1244,0.089537
1245,0.083376
1246,0.089732
1247,0.082172
1248,0.085023
1249,0.087093
1250,0.081388
1251,0.085455
1252,0.082572
1253,0.088137
1254,0.082876
1255,0.084829
1256,0.080115
1257,0.081339
1258,0.087102
1259,0.089531
1260,0.073615
1261,0.088476
1262,0.080671
1263,0.082359
1264,0.080452
1265,0.077409
1266,0.083047
1267,0.086502
1268,0.082271
1269,0.089793
1270,0.076058
1271,0.085479
1272,0.080479
1273,0.085734
1274,0.079758
1275,0.085149
1276,0.081596
1277,0.085777
1278,0.080977
1279,0.086456
1280,0.082981
1281,0.083707
1282,0.081696
1283,0.081784
1284,0.084313
1285,0.088896
1286,0.083657
1287,0.081203
1288,0.084212
1289,0.084492
1290,0.077013
1291,0.081955
1292,0.085931
1293,0.085092
1294,0.084095
1295,0.078267
1296,0.081405
1297,0.077971
1298,0.073847
1299,0.075773
1300,0.080062
1301,0.081230
1302,0.079458
1303,0.083946
1304,0.083680
1305,0.083031
1306,0.076778
1307,0.082751
1308,0.076049
1309,0.083284
1310,0.078297
1311,0.084722
1312,0.081470
1313,0.078765
1314,0.076448
1315,0.081312
1316,0.082388
1317,0.079457
1318,0.077727
1319,0.078107
1320,0.081425
1321,0.073928
1322,0.081091
1323,0.077606
1324,0.081915
1325,0.079002
1326,0.086160
1327,0.079183
1328,0.079023
1329,0.077877
1330,0.076089
1331,0.082801
1332,0.081766
1333,0.083989
1334,0.078537
1335,0.077891
1336,0.082217
1337,0.082662
1338,0.078136
1339,0.084553
1340,0.071644
1341,0.072586
1342,0.072936
1343,0.075551
1344,0.079124
1345,0.076610
1346,0.079357
1347,0.076836
1348,0.074841
1349,0.077212
1350,0.069940
1351,0.077888
1352,0.082748
1353,0.074546
1354,0.080451
1355,0.079381
1356,0.078059
1357,0.071222
1358,0.073762
1359,0.075936
1360,0.074908
1361,0.073895
1362,0.080863
1363,0.081181
1364,0.072753
1365,0.083967
1366,0.070151
1367,0.078241
1368,0.071640
1369,0.087719
1370,0.072974
1371,0.075805
1372,0.077691
1373,0.078725
1374,0.075203
1375,0.079569
1376,0.078904
1377,0.074879
1378,0.077678
1379,0.079995
1380,0.075771
1381,0.073818
1382,0.079236
1383,0.074105
1384,0.077181
1385,0.082539
1386,0.076336
1387,0.073793
1388,0.081823
1389,0.074899
1390,0.073325
1391,0.071286
1392,0.075333
1393,0.076185
1394,0.079237
1395,0.071535
1396,0.075695
1397,0.070747
1398,0.067727
1399,0.075099
1400,0.071718
1401,0.078767
1402,0.069716
1403,0.077690
1404,0.072119
1405,0.071272
1406,0.070521
1407,0.074394
1408,0.071954
1409,0.075346
1410,0.080997
1411,0.073914
1412,0.075321
1413,0.072178
1414,0.078640
1415,0.068848
1416,0.074915
1417,0.073697
1418,0.073787
1419,0.070375
1420,0.071101
1421,0.079139
1422,0.073349
1423,0.074582
1424,0.075215
1425,0.068089
1426,0.074629
1427,0.071482
1428,0.075800
1429,0.074528
1430,0.074754
1431,0.077911
1432,0.070659
1433,0.065416
1434,0.072053
1435,0.068433
1436,0.071983
1437,0.072618
1438,0.070391
1439,0.073971
1440,0.073502
1441,0.069077
1442,0.076682
1443,0.079045
1444,0.070008
1445,0.071059
1446,0.077744
1447,0.070173
1448,0.073207
1449,0.071542
1450,0.066737
1451,0.073943
1452,0.072493
1453,0.066008
1454,0.077245
1455,0.079101
1456,0.074181
1457,0.070462
1458,0.072358
1459,0.070803
1460,0.066057
1461,0.074231
1462,0.070802
1463,0.071683
1464,0.077011
1465,0.072468
1466,0.075780
1467,0.071712
1468,0.068279
1469,0.075386
1470,0.076234
1471,0.076209
1472,0.068793
1473,0.073352
1474,0.074862
1475,0.070957
1476,0.077531
1477,0.072493
1478,0.073905
1479,0.076211
1480,0.069414
1481,0.067497
1482,0.071731
1483,0.063847
1484,0.068815
1485,0.072058
1486,0.069169
1487,0.075554
1488,0.070281
1489,0.068802
1490,0.069511
1491,0.064516
1492,0.070146
1493,0.069867
1494,0.068337
1495,0.069122
1496,0.066984
1497,0.069117
1498,0.064370
1499,0.070647
1500,0.064581
1501,0.067934
1502,0.066553
1503,0.073579
1504,0.071851
1505,0.074941
1506,0.069437
1507,0.064746
1508,0.070774
1509,0.066331
1510,0.068516
1511,0.071484
1512,0.065550
1513,0.070488
1514,0.070249
1515,0.069896
1516,0.078130
1517,0.068108
1518,0.072405
1519,0.072222
1520,0.071380
1521,0.071886
1522,0.069828
1523,0.068572
1524,0.064789
1525,0.064192
1526,0.066768
1527,0.071977
1528,0.071344
1529,0.069247
1530,0.069653
1531,0.064531
1532,0.067108
1533,0.068447
1534,0.070921
1535,0.066997
1536,0.069261
1537,0.064746
1538,0.061501
1539,0.070099
1540,0.065891
1541,0.070856
1542,0.067415
1543,0.070695
1544,0.074586
1545,0.071793
1546,0.066944
1547,0.070154
1548,0.070011
1549,0.069879
1550,0.069872
1551,0.073213
1552,0.071476
1553,0.063660
1554,0.069984
1555,0.067159
1556,0.064466
1557,0.065884
1558,0.064984
1559,0.069284
1560,0.065313
1561,0.067319
1562,0.065595
1563,0.071072
1564,0.063925
1565,0.066191
1566,0.067399
1567,0.069183
1568,0.066458
1569,0.063308
1570,0.068509
1571,0.070341
1572,0.070145
1573,0.062362
1574,0.063398
1575,0.067336
1576,0.065305
1577,0.073420
1578,0.063797
1579,0.068314
1580,0.067784
1581,0.069790
1582,0.061032
1583,0.070329
1584,0.066232
1585,0.066202
1586,0.068845
1587,0.064584
1588,0.069294
1589,0.075389
1590,0.069216
1591,0.067467
1592,0.065261
1593,0.066895
1594,0.065393
1595,0.065609
1596,0.067630
1597,0.062579
1598,0.068922
1599,0.068867
1600,0.068987
1601,0.061917
1602,0.070453
1603,0.066378
1604,0.071773
1605,0.068068
1606,0.065811
1607,0.068953
1608,0.064614
1609,0.067370
1610,0.063052
1611,0.068315
1612,0.066050
1613,0.070815
1614,0.062174
1615,0.062353
1616,0.070980
1617,0.064084
1618,0.063813
1619,0.061537
1620,0.064596
1621,0.064760
1622,0.064346
1623,0.061120
1624,0.070506
1625,0.064210
1626,0.063610
1627,0.059565
1628,0.063406
1629,0.063698
1630,0.066520
1631,0.062276
1632,0.063248
1633,0.057783
1634,0.066587
1635,0.066462
1636,0.064166
1637,0.064970
1638,0.066569
1639,0.066676
1640,0.061860
1641,0.061490
1642,0.060483
1643,0.066788
1644,0.064089
1645,0.061914
1646,0.069820
1647,0.062319
1648,0.064684
1649,0.060472
1650,0.060369
1651,0.064142
1652,0.064594
1653,0.067080
1654,0.064334
1655,0.064727
1656,0.064293
1657,0.061260
1658,0.064699
1659,0.065371
1660,0.064697
1661,0.063637
1662,0.069459
1663,0.067109
1664,0.059896
1665,0.068941
1666,0.062292
1667,0.063037
1668,0.064642
1669,0.062331
1670,0.065989
1671,0.063467
1672,0.060176
1673,0.064718
1674,0.059216
1675,0.065720
1676,0.062974
1677,0.062462
1678,0.070261
1679,0.061907
1680,0.065728
1681,0.065192
1682,0.064425
1683,0.065326
1684,0.063388
1685,0.064480
1686,0.058988
1687,0.064929
1688,0.058816
1689,0.067026
1690,0.061992
1691,0.059188
1692,0.060943
1693,0.056096
1694,0.063582
1695,0.062815
1696,0.061908
1697,0.063348
1698,0.066761
1699,0.062651
1700,0.067601
1701,0.067590
1702,0.065569
1703,0.064496
1704,0.061963
1705,0.061618
1706,0.060072
1707,0.067907
1708,0.062658
1709,0.064328
1710,0.059904
1711,0.064932
1712,0.058908
1713,0.068933
1714,0.063843
1715,0.061202
1716,0.062038
1717,0.064563
1718,0.062464
1719,0.063568
1720,0.056501
1721,0.060658
1722,0.061080
1723,0.067829
1724,0.062908
1725,0.059174
1726,0.062850
1727,0.064014
1728,0.063372
1729,0.063836
1730,0.054577
1731,0.058598
1732,0.061399
1733,0.062446
1734,0.058925
1735,0.064743
1736,0.067071
1737,0.062500
1738,0.061326
1739,0.059702
1740,0.061927
1741,0.060236
1742,0.065780
1743,0.060283
1744,0.058960
1745,0.061862
1746,0.064291
1747,0.062076
1748,0.062415
1749,0.061136
1750,0.062447
1751,0.058387
1752,0.061228
1753,0.064307
1754,0.065992
1755,0.063293
1756,0.063994
1757,0.068905
1758,0.062808
1759,0.061156
1760,0.063579
1761,0.061179
1762,0.062787
1763,0.061456
1764,0.056083
1765,0.067036
1766,0.058738
1767,0.057636
1768,0.059794
1769,0.059724
1770,0.058425
1771,0.060857
1772,0.065661
1773,0.061120
1774,0.065156
1775,0.060605
1776,0.065851
1777,0.061612
1778,0.061069
1779,0.061704
1780,0.062100
1781,0.060777
1782,0.062711
1783,0.067254
1784,0.060621
1785,0.058740
1786,0.060351
1787,0.063217
1788,0.058454
1789,0.065548
1790,0.062835
1791,0.062503
1792,0.065718
1793,0.058975
1794,0.062036
1795,0.061201
1796,0.060604
1797,0.061578
1798,0.063595
1799,0.057411
1800,0.056436
1801,0.057199
1802,0.061625
1803,0.059053
1804,0.057610
1805,0.057100
1806,0.057511
1807,0.062824
1808,0.059373
1809,0.059831
1810,0.063427
1811,0.055687
1812,0.058019
1813,0.058188
1814,0.067930
1815,0.064040
1816,0.061709
1817,0.057034
1818,0.066165
1819,0.058463
1820,0.062469
1821,0.056774
1822,0.061762
1823,0.061182
1824,0.065204
1825,0.056440
1826,0.058829
1827,0.059091
1828,0.058602
1829,0.061329
1830,0.058231
1831,0.063392
1832,0.059387
1833,0.060954
1834,0.057574
1835,0.059581
1836,0.061135
1837,0.065830
1838,0.059734
1839,0.055774
1840,0.058268
1841,0.057861
1842,0.061456
1843,0.056270
1844,0.062445
1845,0.062268
1846,0.060467
1847,0.055150
1848,0.062453
1849,0.064000
1850,0.061476
1851,0.060838
1852,0.057244
1853,0.065011
1854,0.062617
1855,0.058328
1856,0.057620
1857,0.058848
1858,0.055569
1859,0.058488
1860,0.058201
1861,0.056376
1862,0.055886
1863,0.057047
1864,0.060405
1865,0.061949
1866,0.058065
1867,0.059117
1868,0.058208
1869,0.060153
1870,0.056433
1871,0.056952
1872,0.056694
1873,0.058040
